FLOW,10,5,0,rule,buffer,LTT,931,0.0406
FLOW,10,5,0,rule,buffer,MOR,908,0.0406
FLOW,10,5,0,rule,buffer,FDD/MWKR,843,0.0406
FLOW,10,5,0,rule,buffer,LRPT,908,0.0406
FLOW,10,5,0,rule,buffer,SPT,840,0.0406
FLOW,10,5,1,rule,buffer,LTT,888,0.04
FLOW,10,5,1,rule,buffer,MOR,926,0.04
FLOW,10,5,1,rule,buffer,FDD/MWKR,900,0.04
FLOW,10,5,1,rule,buffer,LRPT,938,0.04
FLOW,10,5,1,rule,buffer,SPT,977,0.04
FLOW,10,5,2,rule,buffer,LTT,820,0.041
FLOW,10,5,2,rule,buffer,MOR,894,0.041
FLOW,10,5,2,rule,buffer,FDD/MWKR,850,0.041
FLOW,10,5,2,rule,buffer,LRPT,860,0.041
FLOW,10,5,2,rule,buffer,SPT,739,0.041
FLOW,10,5,3,rule,buffer,LTT,1029,0.0382
FLOW,10,5,3,rule,buffer,MOR,1128,0.0382
FLOW,10,5,3,rule,buffer,FDD/MWKR,1049,0.0382
FLOW,10,5,3,rule,buffer,LRPT,1066,0.0382
FLOW,10,5,3,rule,buffer,SPT,939,0.0382
FLOW,10,5,4,rule,buffer,LTT,831,0.0347
FLOW,10,5,4,rule,buffer,MOR,896,0.0347
FLOW,10,5,4,rule,buffer,FDD/MWKR,836,0.0347
FLOW,10,5,4,rule,buffer,LRPT,814,0.0347
FLOW,10,5,4,rule,buffer,SPT,902,0.0347
FLOW,10,5,5,rule,buffer,LTT,899,0.038
FLOW,10,5,5,rule,buffer,MOR,998,0.038
FLOW,10,5,5,rule,buffer,FDD/MWKR,930,0.038
FLOW,10,5,5,rule,buffer,LRPT,826,0.038
FLOW,10,5,5,rule,buffer,SPT,833,0.038
FLOW,10,5,6,rule,buffer,LTT,827,0.034
FLOW,10,5,6,rule,buffer,MOR,842,0.034
FLOW,10,5,6,rule,buffer,FDD/MWKR,693,0.034
FLOW,10,5,6,rule,buffer,LRPT,836,0.034
FLOW,10,5,6,rule,buffer,SPT,693,0.034
FLOW,10,5,7,rule,buffer,LTT,752,0.036
FLOW,10,5,7,rule,buffer,MOR,887,0.036
FLOW,10,5,7,rule,buffer,FDD/MWKR,727,0.036
FLOW,10,5,7,rule,buffer,LRPT,807,0.036
FLOW,10,5,7,rule,buffer,SPT,775,0.036
FLOW,10,5,8,rule,buffer,LTT,796,0.033
FLOW,10,5,8,rule,buffer,MOR,961,0.033
FLOW,10,5,8,rule,buffer,FDD/MWKR,853,0.033
FLOW,10,5,8,rule,buffer,LRPT,890,0.033
FLOW,10,5,8,rule,buffer,SPT,879,0.033
FLOW,10,5,9,rule,buffer,LTT,875,0.033
FLOW,10,5,9,rule,buffer,MOR,1038,0.033
FLOW,10,5,9,rule,buffer,FDD/MWKR,995,0.033
FLOW,10,5,9,rule,buffer,LRPT,964,0.033
FLOW,10,5,9,rule,buffer,SPT,888,0.033
FLOW,10,10,0,rule,buffer,LTT,1108,0.08
FLOW,10,10,0,rule,buffer,MOR,1226,0.08
FLOW,10,10,0,rule,buffer,FDD/MWKR,1265,0.08
FLOW,10,10,0,rule,buffer,LRPT,1131,0.08
FLOW,10,10,0,rule,buffer,SPT,1202,0.08
FLOW,10,10,1,rule,buffer,LTT,1150,0.08
FLOW,10,10,1,rule,buffer,MOR,1188,0.08
FLOW,10,10,1,rule,buffer,FDD/MWKR,1124,0.08
FLOW,10,10,1,rule,buffer,LRPT,1145,0.08
FLOW,10,10,1,rule,buffer,SPT,1253,0.08
FLOW,10,10,2,rule,buffer,LTT,1106,0.067
FLOW,10,10,2,rule,buffer,MOR,1123,0.067
FLOW,10,10,2,rule,buffer,FDD/MWKR,1196,0.067
FLOW,10,10,2,rule,buffer,LRPT,1230,0.067
FLOW,10,10,2,rule,buffer,SPT,1182,0.067
FLOW,10,10,3,rule,buffer,LTT,1063,0.077
FLOW,10,10,3,rule,buffer,MOR,1016,0.077
FLOW,10,10,3,rule,buffer,FDD/MWKR,967,0.077
FLOW,10,10,3,rule,buffer,LRPT,1132,0.077
FLOW,10,10,3,rule,buffer,SPT,1151,0.077
FLOW,10,10,4,rule,buffer,LTT,1169,0.074
FLOW,10,10,4,rule,buffer,MOR,1192,0.074
FLOW,10,10,4,rule,buffer,FDD/MWKR,1098,0.074
FLOW,10,10,4,rule,buffer,LRPT,1221,0.074
FLOW,10,10,4,rule,buffer,SPT,1081,0.074
FLOW,10,10,5,rule,buffer,LTT,1207,0.076
FLOW,10,10,5,rule,buffer,MOR,1259,0.076
FLOW,10,10,5,rule,buffer,FDD/MWKR,1260,0.076
FLOW,10,10,5,rule,buffer,LRPT,1224,0.076
FLOW,10,10,5,rule,buffer,SPT,1212,0.076
FLOW,10,10,6,rule,buffer,LTT,1015,0.073
FLOW,10,10,6,rule,buffer,MOR,1087,0.073
FLOW,10,10,6,rule,buffer,FDD/MWKR,1132,0.073
FLOW,10,10,6,rule,buffer,LRPT,1089,0.073
FLOW,10,10,6,rule,buffer,SPT,981,0.073
FLOW,10,10,7,rule,buffer,LTT,1032,0.069
FLOW,10,10,7,rule,buffer,MOR,1023,0.069
FLOW,10,10,7,rule,buffer,FDD/MWKR,1071,0.069
FLOW,10,10,7,rule,buffer,LRPT,1083,0.069
FLOW,10,10,7,rule,buffer,SPT,972,0.069
FLOW,10,10,8,rule,buffer,LTT,1094,0.075
FLOW,10,10,8,rule,buffer,MOR,1077,0.075
FLOW,10,10,8,rule,buffer,FDD/MWKR,1068,0.075
FLOW,10,10,8,rule,buffer,LRPT,1094,0.075
FLOW,10,10,8,rule,buffer,SPT,1056,0.075
FLOW,10,10,9,rule,buffer,LTT,1225,0.085
FLOW,10,10,9,rule,buffer,MOR,1266,0.085
FLOW,10,10,9,rule,buffer,FDD/MWKR,1276,0.085
FLOW,10,10,9,rule,buffer,LRPT,1231,0.085
FLOW,10,10,9,rule,buffer,SPT,1238,0.085
FLOW,20,5,0,rule,buffer,LTT,1562,0.112
FLOW,20,5,0,rule,buffer,MOR,1732,0.112
FLOW,20,5,0,rule,buffer,FDD/MWKR,1551,0.112
FLOW,20,5,0,rule,buffer,LRPT,1631,0.112
FLOW,20,5,0,rule,buffer,SPT,1430,0.112
FLOW,20,5,1,rule,buffer,LTT,1336,0.073
FLOW,20,5,1,rule,buffer,MOR,1451,0.073
FLOW,20,5,1,rule,buffer,FDD/MWKR,1303,0.073
FLOW,20,5,1,rule,buffer,LRPT,1336,0.073
FLOW,20,5,1,rule,buffer,SPT,1204,0.073
FLOW,20,5,2,rule,buffer,LTT,1297,0.075
FLOW,20,5,2,rule,buffer,MOR,1627,0.075
FLOW,20,5,2,rule,buffer,FDD/MWKR,1397,0.075
FLOW,20,5,2,rule,buffer,LRPT,1340,0.075
FLOW,20,5,2,rule,buffer,SPT,1250,0.075
FLOW,20,5,3,rule,buffer,LTT,1555,0.084
FLOW,20,5,3,rule,buffer,MOR,1785,0.084
FLOW,20,5,3,rule,buffer,FDD/MWKR,1481,0.084
FLOW,20,5,3,rule,buffer,LRPT,1485,0.084
FLOW,20,5,3,rule,buffer,SPT,1365,0.084
FLOW,20,5,4,rule,buffer,LTT,1390,0.1
FLOW,20,5,4,rule,buffer,MOR,1641,0.1
FLOW,20,5,4,rule,buffer,FDD/MWKR,1416,0.1
FLOW,20,5,4,rule,buffer,LRPT,1549,0.1
FLOW,20,5,4,rule,buffer,SPT,1373,0.1
FLOW,20,5,5,rule,buffer,LTT,1467,0.077
FLOW,20,5,5,rule,buffer,MOR,1769,0.077
FLOW,20,5,5,rule,buffer,FDD/MWKR,1556,0.077
FLOW,20,5,5,rule,buffer,LRPT,1573,0.077
FLOW,20,5,5,rule,buffer,SPT,1591,0.077
FLOW,20,5,6,rule,buffer,LTT,1609,0.08
FLOW,20,5,6,rule,buffer,MOR,1735,0.08
FLOW,20,5,6,rule,buffer,FDD/MWKR,1669,0.08
FLOW,20,5,6,rule,buffer,LRPT,1632,0.08
FLOW,20,5,6,rule,buffer,SPT,1474,0.08
FLOW,20,5,7,rule,buffer,LTT,1428,0.075
FLOW,20,5,7,rule,buffer,MOR,1697,0.075
FLOW,20,5,7,rule,buffer,FDD/MWKR,1449,0.075
FLOW,20,5,7,rule,buffer,LRPT,1650,0.075
FLOW,20,5,7,rule,buffer,SPT,1421,0.075
FLOW,20,5,8,rule,buffer,LTT,1474,0.08
FLOW,20,5,8,rule,buffer,MOR,1706,0.08
FLOW,20,5,8,rule,buffer,FDD/MWKR,1444,0.08
FLOW,20,5,8,rule,buffer,LRPT,1474,0.08
FLOW,20,5,8,rule,buffer,SPT,1269,0.08
FLOW,20,5,9,rule,buffer,LTT,1596,0.079
FLOW,20,5,9,rule,buffer,MOR,1743,0.079
FLOW,20,5,9,rule,buffer,FDD/MWKR,1565,0.079
FLOW,20,5,9,rule,buffer,LRPT,1693,0.079
FLOW,20,5,9,rule,buffer,SPT,1440,0.079
FLOW,20,10,0,rule,buffer,LTT,1724,0.173
FLOW,20,10,0,rule,buffer,MOR,1860,0.173
FLOW,20,10,0,rule,buffer,FDD/MWKR,1765,0.173
FLOW,20,10,0,rule,buffer,LRPT,1865,0.173
FLOW,20,10,0,rule,buffer,SPT,1817,0.173
FLOW,20,10,1,rule,buffer,LTT,1886,0.176
FLOW,20,10,1,rule,buffer,MOR,2081,0.176
FLOW,20,10,1,rule,buffer,FDD/MWKR,2020,0.176
FLOW,20,10,1,rule,buffer,LRPT,2059,0.176
FLOW,20,10,1,rule,buffer,SPT,1746,0.176
FLOW,20,10,2,rule,buffer,LTT,1771,0.158
FLOW,20,10,2,rule,buffer,MOR,2082,0.158
FLOW,20,10,2,rule,buffer,FDD/MWKR,2017,0.158
FLOW,20,10,2,rule,buffer,LRPT,1911,0.158
FLOW,20,10,2,rule,buffer,SPT,1922,0.158
FLOW,20,10,3,rule,buffer,LTT,2057,0.164
FLOW,20,10,3,rule,buffer,MOR,2133,0.164
FLOW,20,10,3,rule,buffer,FDD/MWKR,2070,0.164
FLOW,20,10,3,rule,buffer,LRPT,2080,0.164
FLOW,20,10,3,rule,buffer,SPT,1877,0.164
FLOW,20,10,4,rule,buffer,LTT,1867,0.1904
FLOW,20,10,4,rule,buffer,MOR,2012,0.1904
FLOW,20,10,4,rule,buffer,FDD/MWKR,2014,0.1904
FLOW,20,10,4,rule,buffer,LRPT,1997,0.1904
FLOW,20,10,4,rule,buffer,SPT,1888,0.1904
FLOW,20,10,5,rule,buffer,LTT,1728,0.175
FLOW,20,10,5,rule,buffer,MOR,2017,0.175
FLOW,20,10,5,rule,buffer,FDD/MWKR,1812,0.175
FLOW,20,10,5,rule,buffer,LRPT,1821,0.175
FLOW,20,10,5,rule,buffer,SPT,1549,0.175
FLOW,20,10,6,rule,buffer,LTT,2018,0.164
FLOW,20,10,6,rule,buffer,MOR,2238,0.164
FLOW,20,10,6,rule,buffer,FDD/MWKR,2014,0.164
FLOW,20,10,6,rule,buffer,LRPT,2002,0.164
FLOW,20,10,6,rule,buffer,SPT,1762,0.164
FLOW,20,10,7,rule,buffer,LTT,1877,0.1636
FLOW,20,10,7,rule,buffer,MOR,2161,0.1636
FLOW,20,10,7,rule,buffer,FDD/MWKR,2064,0.1636
FLOW,20,10,7,rule,buffer,LRPT,1959,0.1636
FLOW,20,10,7,rule,buffer,SPT,1734,0.1636
FLOW,20,10,8,rule,buffer,LTT,1821,0.1665
FLOW,20,10,8,rule,buffer,MOR,2155,0.1665
FLOW,20,10,8,rule,buffer,FDD/MWKR,2157,0.1665
FLOW,20,10,8,rule,buffer,LRPT,1858,0.1665
FLOW,20,10,8,rule,buffer,SPT,1885,0.1665
FLOW,20,10,9,rule,buffer,LTT,1843,0.1886
FLOW,20,10,9,rule,buffer,MOR,2062,0.1886
FLOW,20,10,9,rule,buffer,FDD/MWKR,1942,0.1886
FLOW,20,10,9,rule,buffer,LRPT,1890,0.1886
FLOW,20,10,9,rule,buffer,SPT,1849,0.1886
FLOW,50,5,0,rule,buffer,LTT,3026,0.196
FLOW,50,5,0,rule,buffer,MOR,3905,0.196
FLOW,50,5,0,rule,buffer,FDD/MWKR,2974,0.196
FLOW,50,5,0,rule,buffer,LRPT,3341,0.196
FLOW,50,5,0,rule,buffer,SPT,2777,0.196
FLOW,50,5,1,rule,buffer,LTT,3169,0.218
FLOW,50,5,1,rule,buffer,MOR,3916,0.218
FLOW,50,5,1,rule,buffer,FDD/MWKR,3254,0.218
FLOW,50,5,1,rule,buffer,LRPT,3535,0.218
FLOW,50,5,1,rule,buffer,SPT,2932,0.218
FLOW,50,5,2,rule,buffer,LTT,3317,0.217
FLOW,50,5,2,rule,buffer,MOR,3710,0.217
FLOW,50,5,2,rule,buffer,FDD/MWKR,3336,0.217
FLOW,50,5,2,rule,buffer,LRPT,3494,0.217
FLOW,50,5,2,rule,buffer,SPT,3184,0.217
FLOW,50,5,3,rule,buffer,LTT,3279,0.211
FLOW,50,5,3,rule,buffer,MOR,4321,0.211
FLOW,50,5,3,rule,buffer,FDD/MWKR,3416,0.211
FLOW,50,5,3,rule,buffer,LRPT,3396,0.211
FLOW,50,5,3,rule,buffer,SPT,3020,0.211
FLOW,50,5,4,rule,buffer,LTT,3471,0.202
FLOW,50,5,4,rule,buffer,MOR,3937,0.202
FLOW,50,5,4,rule,buffer,FDD/MWKR,3561,0.202
FLOW,50,5,4,rule,buffer,LRPT,3524,0.202
FLOW,50,5,4,rule,buffer,SPT,3147,0.202
FLOW,50,5,5,rule,buffer,LTT,3187,0.197
FLOW,50,5,5,rule,buffer,MOR,3870,0.197
FLOW,50,5,5,rule,buffer,FDD/MWKR,3390,0.197
FLOW,50,5,5,rule,buffer,LRPT,3368,0.197
FLOW,50,5,5,rule,buffer,SPT,3063,0.197
FLOW,50,5,6,rule,buffer,LTT,3078,0.222
FLOW,50,5,6,rule,buffer,MOR,3800,0.222
FLOW,50,5,6,rule,buffer,FDD/MWKR,3294,0.222
FLOW,50,5,6,rule,buffer,LRPT,3127,0.222
FLOW,50,5,6,rule,buffer,SPT,2908,0.222
FLOW,50,5,7,rule,buffer,LTT,3333,0.21
FLOW,50,5,7,rule,buffer,MOR,3789,0.21
FLOW,50,5,7,rule,buffer,FDD/MWKR,3615,0.21
FLOW,50,5,7,rule,buffer,LRPT,3399,0.21
FLOW,50,5,7,rule,buffer,SPT,3254,0.21
FLOW,50,5,8,rule,buffer,LTT,2900,0.217
FLOW,50,5,8,rule,buffer,MOR,3780,0.217
FLOW,50,5,8,rule,buffer,FDD/MWKR,3359,0.217
FLOW,50,5,8,rule,buffer,LRPT,3112,0.217
FLOW,50,5,8,rule,buffer,SPT,2873,0.217
FLOW,50,5,9,rule,buffer,LTT,3173,0.201
FLOW,50,5,9,rule,buffer,MOR,3980,0.201
FLOW,50,5,9,rule,buffer,FDD/MWKR,3438,0.201
FLOW,50,5,9,rule,buffer,LRPT,3466,0.201
FLOW,50,5,9,rule,buffer,SPT,3059,0.201
FLOW,50,10,0,rule,buffer,LTT,3961,0.506
FLOW,50,10,0,rule,buffer,MOR,4674,0.506
FLOW,50,10,0,rule,buffer,FDD/MWKR,4106,0.506
FLOW,50,10,0,rule,buffer,LRPT,3927,0.506
FLOW,50,10,0,rule,buffer,SPT,3388,0.506
FLOW,50,10,1,rule,buffer,LTT,3989,0.4825
FLOW,50,10,1,rule,buffer,MOR,4675,0.4825
FLOW,50,10,1,rule,buffer,FDD/MWKR,4220,0.4825
FLOW,50,10,1,rule,buffer,LRPT,4043,0.4825
FLOW,50,10,1,rule,buffer,SPT,3337,0.4825
FLOW,50,10,2,rule,buffer,LTT,3899,0.4691
FLOW,50,10,2,rule,buffer,MOR,4472,0.4691
FLOW,50,10,2,rule,buffer,FDD/MWKR,4458,0.4691
FLOW,50,10,2,rule,buffer,LRPT,4146,0.4691
FLOW,50,10,2,rule,buffer,SPT,3368,0.4691
FLOW,50,10,3,rule,buffer,LTT,4134,0.47
FLOW,50,10,3,rule,buffer,MOR,4843,0.47
FLOW,50,10,3,rule,buffer,FDD/MWKR,4514,0.47
FLOW,50,10,3,rule,buffer,LRPT,4178,0.47
FLOW,50,10,3,rule,buffer,SPT,3761,0.47
FLOW,50,10,4,rule,buffer,LTT,4203,0.478
FLOW,50,10,4,rule,buffer,MOR,4686,0.478
FLOW,50,10,4,rule,buffer,FDD/MWKR,4275,0.478
FLOW,50,10,4,rule,buffer,LRPT,4317,0.478
FLOW,50,10,4,rule,buffer,SPT,3703,0.478
FLOW,50,10,5,rule,buffer,LTT,4152,0.484
FLOW,50,10,5,rule,buffer,MOR,4810,0.484
FLOW,50,10,5,rule,buffer,FDD/MWKR,4628,0.484
FLOW,50,10,5,rule,buffer,LRPT,4043,0.484
FLOW,50,10,5,rule,buffer,SPT,3611,0.484
FLOW,50,10,6,rule,buffer,LTT,3996,0.5002
FLOW,50,10,6,rule,buffer,MOR,4784,0.5002
FLOW,50,10,6,rule,buffer,FDD/MWKR,4509,0.5002
FLOW,50,10,6,rule,buffer,LRPT,4232,0.5002
FLOW,50,10,6,rule,buffer,SPT,3650,0.5002
FLOW,50,10,7,rule,buffer,LTT,4323,0.4669
FLOW,50,10,7,rule,buffer,MOR,4785,0.4669
FLOW,50,10,7,rule,buffer,FDD/MWKR,4567,0.4669
FLOW,50,10,7,rule,buffer,LRPT,4369,0.4669
FLOW,50,10,7,rule,buffer,SPT,3614,0.4669
FLOW,50,10,8,rule,buffer,LTT,3868,0.465
FLOW,50,10,8,rule,buffer,MOR,4673,0.465
FLOW,50,10,8,rule,buffer,FDD/MWKR,4229,0.465
FLOW,50,10,8,rule,buffer,LRPT,3931,0.465
FLOW,50,10,8,rule,buffer,SPT,3881,0.465
FLOW,50,10,9,rule,buffer,LTT,4108,0.456
FLOW,50,10,9,rule,buffer,MOR,4841,0.456
FLOW,50,10,9,rule,buffer,FDD/MWKR,4523,0.456
FLOW,50,10,9,rule,buffer,LRPT,4268,0.456
FLOW,50,10,9,rule,buffer,SPT,3616,0.456
